YEAR,MONTH,DAY_OF_MONTH,NEIGHBOURHOOD,Latitude,Longitude,TIME_HOUR,TIME_MINUTE,DAY_OF_WEEK,CLASSIFICATION
71017,2004,3,25,Kitsilano,49.26408996,-123.1700776,10,20,3,1
71018,2004,4,30,Central Business District,49.28409664,-123.0994973,23,41,4,1
71020,2004,1,18,Mount Pleasant,49.26900174,-123.1006353,17,13,6,1
71021,2004,11,23,Riley Park,49.24327477,-123.1013662,16,50,1,1
71022,2004,12,16,Sunset,49.23170681,-123.1014524,17,20,3,1
71023,2004,8,7,Sunset,49.23089723,-123.1014645,22,54,5,1
71024,2004,2,26,Sunset,49.22756893,-123.1015263,18,47,3,1
71025,2004,12,25,Sunset,49.22564384,-123.101646,14,3,5,1
71026,2004,4,8,Sunset,49.22470833,-123.1016441,11,15,3,1
71033,2004,1,6,Sunset,49.21672925,-123.1019573,0,0,1,1
71035,2004,7,6,Mount Pleasant,49.26291162,-123.101049,22,25,1,1
71036,2004,9,4,Mount Pleasant,49.26291162,-123.101049,16,40,5,1
71037,2004,4,9,Central Business District,49.27856437,-123.0997749,17,15,4,1
71039,2004,6,2,Strathcona,49.27493024,-123.0998638,16,41,2,1
71040,2004,10,19,Strathcona,49.27493024,-123.0998638,7,26,1,1
71042,2004,7,31,Central Business District,49.2767562,-123.0999362,8,24,5,1
71043,2004,12,6,Central Business District,49.2767562,-123.0999362,22,10,0,1
71044,2004,5,14,Central Business District,49.27742735,-123.1038834,23,8,4,1
71045,2004,10,9,Riley Park,49.23558681,-123.1080128,21,15,5,1
71046,2004,9,8,Kitsilano,49.27448906,-123.150138,17,30,2,1
71048,2004,11,30,Kitsilano,49.26100459,-123.1506469,8,55,1,1
71049,2004,3,3,Killarney,49.2069006,-123.0366424,21,41,2,1
71051,2004,11,14,Kensington-Cedar Cottage,49.24695968,-123.0690297,12,4,6,1
71052,2004,10,12,Grandview-Woodland,49.26371732,-123.0697816,18,11,1,1
71053,2004,5,11,Kensington-Cedar Cottage,49.2506095,-123.056613,13,40,1,1
71054,2004,5,31,Grandview-Woodland,49.28116623,-123.0565517,21,17,0,1
71055,2004,11,2,Grandview-Woodland,49.27475265,-123.0565856,17,19,1,1
71057,2004,1,3,Central Business District,49.28052777,-123.1249951,22,30,5,1
71058,2004,12,3,Central Business District,49.27797731,-123.121084,1,20,4,1
71061,2004,12,13,West End,49.28935547,-123.1300368,9,0,0,1
71062,2004,11,26,Central Business District,49.29003125,-123.1290209,6,44,4,1
71063,2004,10,19,Renfrew-Collingwood,49.25315253,-123.0416099,9,2,1,1
71064,2004,1,21,Renfrew-Collingwood,49.25814488,-123.0416004,12,43,2,1
71065,2004,1,27,Shaughnessy,49.24449005,-123.1276657,19,20,1,1
71066,2004,7,18,Shaughnessy,49.24449005,-123.1276657,9,55,6,1
71067,2004,1,20,Marpole,49.21445223,-123.1300324,10,50,1,1
71069,2004,5,11,Marpole,49.21445223,-123.1300324,9,3,1,1
71071,2004,4,30,Marpole,49.20525005,-123.1300358,18,10,4,1
71073,2004,7,12,Marpole,49.20525005,-123.1300358,17,15,0,1
71075,2004,12,8,Marpole,49.20525005,-123.1300358,8,57,2,1
71077,2004,7,12,Fairview,49.26062852,-123.1267178,5,12,0,1
71078,2004,12,30,Shaughnessy,49.25711085,-123.1272172,18,0,3,1
71080,2004,12,6,Shaughnessy,49.23764434,-123.127964,8,49,0,1
71083,2004,1,22,Oakridge,49.22653482,-123.1283061,7,0,3,1
71085,2004,2,9,Oakridge,49.22653482,-123.1283061,18,20,0,1
71086,2004,3,12,Marpole,49.21920339,-123.1285618,12,15,4,1
71087,2004,7,30,Marpole,49.21297692,-123.130111,14,0,4,1
71088,2004,7,12,Fairview,49.26515328,-123.1265644,17,24,0,1
71091,2004,11,5,Fairview,49.26339915,-123.1266287,19,55,4,1
71093,2004,11,12,Fairview,49.26339915,-123.1266287,22,0,4,1
71097,2004,6,13,Shaughnessy,49.24933863,-123.1275271,2,0,6,1
71098,2004,9,15,Oakridge,49.23315131,-123.1056174,7,51,2,1
71099,2004,9,3,Mount Pleasant,49.26736997,-123.1047282,14,5,4,1
71100,2004,12,24,Marpole,49.2122814,-123.106589,19,56,4,1
71101,2004,8,24,Central Business District,49.27348589,-123.12374,22,5,1,1
71102,2004,10,9,West End,49.27696639,-123.1324377,18,50,5,1
71103,2004,11,3,West End,49.27696639,-123.1324377,8,57,2,1
71104,2004,6,17,Central Business District,49.27627495,-123.131391,7,30,3,1
71105,2004,7,27,Central Business District,49.27627495,-123.131391,23,25,1,1
71109,2004,6,20,Marpole,49.21445223,-123.1300324,16,29,6,1
71111,2004,8,13,Marpole,49.21445223,-123.1300324,21,40,4,1
71112,2004,10,30,Marpole,49.21445223,-123.1300324,21,19,5,1
71114,2004,8,17,Sunset,49.21313845,-123.0932996,3,12,1,1
71115,2004,1,24,Strathcona,49.28306131,-123.0771101,18,10,5,1
71117,2004,11,29,Strathcona,49.28306733,-123.0933489,21,55,0,1
71118,2004,11,24,Riley Park,49.25651093,-123.0964871,9,43,2,1
71123,2004,7,3,Riley Park,49.24041811,-123.0969091,19,45,5,1
71124,2004,9,20,Sunset,49.22558442,-123.0975256,21,52,0,1
71126,2004,7,30,Sunset,49.2134315,-123.0978862,10,36,4,1
71128,2004,8,18,Sunset,49.21093073,-123.0979774,2,5,2,1
71132,2004,3,11,Mount Pleasant,49.27015132,-123.1026859,8,34,3,1
71133,2004,7,30,Mount Pleasant,49.26926076,-123.1027253,20,55,4,1
71134,2004,10,18,Strathcona,49.27580737,-123.082653,19,11,0,1
71135,2004,6,27,Renfrew-Collingwood,49.2590254,-123.0443223,17,9,6,1
71136,2004,12,27,Renfrew-Collingwood,49.26193984,-123.0443249,14,55,0,1
71139,2004,1,20,Hastings-Sunrise,49.28115368,-123.0440396,17,30,1,1
71140,2004,10,19,Hastings-Sunrise,49.28115368,-123.0440396,12,0,1,1
71143,2004,10,22,Hastings-Sunrise,49.28115368,-123.0440396,14,42,4,1
71144,2004,10,22,Renfrew-Collingwood,49.25818885,-123.0442941,3,11,4,1
71156,2004,9,8,Hastings-Sunrise,49.27536975,-123.0441307,15,0,2,1
71159,2004,11,23,Central Business District,49.27820843,-123.1149664,18,10,1,1
71160,2004,8,27,Central Business District,49.28201639,-123.1208464,16,12,4,1
71161,2004,2,26,Central Business District,49.2807142,-123.1188083,2,25,3,1
71165,2004,8,7,Central Business District,49.2807142,-123.1188083,7,10,5,1
71166,2004,9,10,Central Business District,49.2807142,-123.1188083,7,27,4,1
71167,2004,12,25,Central Business District,49.2807142,-123.1188083,12,4,5,1
71168,2004,6,30,Renfrew-Collingwood,49.25399162,-123.0338602,11,10,2,1
71169,2004,5,19,Renfrew-Collingwood,49.24451058,-123.034101,15,20,2,1
71172,2004,8,26,Killarney,49.23290371,-123.0430901,7,50,3,1
71173,2004,11,15,Renfrew-Collingwood,49.25812042,-123.0338767,12,2,0,1
71177,2004,7,22,West Point Grey,49.25836753,-123.2093222,16,30,3,1
71178,2004,10,22,West Point Grey,49.26557314,-123.2090778,16,58,4,1
71179,2004,11,20,Victoria-Fraserview,49.21097678,-123.0720826,12,11,5,1
71180,2004,11,25,Victoria-Fraserview,49.21097678,-123.0720826,21,48,3,1
71182,2004,8,30,Victoria-Fraserview,49.21101158,-123.07395,10,50,0,1
71183,2004,10,27,Sunset,49.21097231,-123.0911399,17,1,2,1
71184,2004,12,2,Sunset,49.21097231,-123.0911399,16,45,3,1
71186,2004,6,27,Killarney,49.20765217,-123.0477086,9,56,6,1
71187,2004,3,12,Killarney,49.20814903,-123.0422723,10,42,4,1
71188,2004,4,5,Killarney,49.20814903,-123.0422723,9,10,0,1
71200,2004,11,24,Sunset,49.21114293,-123.1022341,17,34,2,1
71203,2004,4,18,Sunset,49.21073081,-123.1003385,14,55,6,1
71204,2004,8,7,Grandview-Woodland,49.26865012,-123.0638503,17,19,5,1
71205,2004,9,19,Central Business District,49.27544355,-123.1267832,19,20,6,1
71206,2004,2,4,Central Business District,49.27859699,-123.1220205,15,5,2,1
71208,2004,2,5,Central Business District,49.27859699,-123.1220205,19,45,3,1
71209,2004,4,11,Central Business District,49.27859699,-123.1220205,15,40,6,1
71210,2004,6,20,Hastings-Sunrise,49.26938579,-123.0494589,15,55,6,1
71223,2004,2,8,Hastings-Sunrise,49.28115154,-123.0493469,14,55,6,1
71224,2004,4,24,Central Business District,49.27577095,-123.1147545,16,20,5,1
71225,2004,1,14,Central Business District,49.27842979,-123.1184591,14,0,2,1
71230,2004,7,16,Central Business District,49.28098027,-123.1224388,10,11,4,1
71231,2004,9,4,Central Business District,49.2790404,-123.1194918,11,47,5,1
71234,2004,8,21,Riley Park,49.24427033,-123.0941826,11,26,5,1
71235,2004,10,12,Marpole,49.20904209,-123.1482647,7,32,1,1
71237,2004,1,23,Marpole,49.20884962,-123.1203934,17,14,4,1
71238,2004,4,16,Marpole,49.20884962,-123.1203934,16,25,4,1
71239,2004,8,2,Marpole,49.20884962,-123.1203934,11,12,0,1
71240,2004,10,21,Marpole,49.20251935,-123.1345038,21,10,3,1
71242,2004,7,27,Marpole,49.21226023,-123.1099803,21,56,1,1
71243,2004,8,13,Marpole,49.20515228,-123.1289784,13,50,4,1
71245,2004,7,28,Musqueam,49.23481327,-123.1966536,6,42,2,1
71246,2004,8,19,West End,49.27965616,-123.1322524,18,45,3,1
71247,2004,5,12,West End,49.28037695,-123.1312231,4,50,2,1
71249,2004,6,1,West End,49.27898027,-123.1333368,17,40,1,1
71250,2004,8,18,West End,49.28459375,-123.1248541,14,10,2,1
71255,2004,3,11,Central Business District,49.28748587,-123.1204473,7,16,3,1
71256,2004,7,3,Hastings-Sunrise,49.29095482,-123.0263217,11,10,5,1
71257,2004,5,8,Hastings-Sunrise,49.29097276,-123.0265143,6,37,5,1
71258,2004,5,3,Kitsilano,49.26332558,-123.1759439,14,23,0,1
71263,2004,5,9,Killarney,49.2246316,-123.0322744,18,35,6,1
71267,2004,7,12,Killarney,49.2246316,-123.0322744,19,3,0,1
71269,2004,12,14,Killarney,49.2246316,-123.0322744,9,59,1,1
71271,2004,8,31,Strathcona,49.27739784,-123.0849654,2,30,1,1
71272,2004,3,1,Renfrew-Collingwood,49.23823254,-123.0318574,16,30,0,1
71273,2004,9,30,Renfrew-Collingwood,49.23501397,-123.0248222,15,41,3,1
71275,2004,11,22,Strathcona,49.27675558,-123.077279,15,44,0,1
71277,2004,4,14,Hastings-Sunrise,49.2765931,-123.0441181,13,19,2,1
71278,2004,6,28,Grandview-Woodland,49.27671317,-123.073347,19,39,0,1
71279,2004,9,25,Strathcona,49.28110797,-123.0791695,22,10,5,1
71280,2004,9,16,Kensington-Cedar Cottage,49.25026325,-123.0650357,15,27,3,1
71281,2004,11,7,Kensington-Cedar Cottage,49.2349171,-123.0655101,17,11,6,1
71282,2004,6,30,Grandview-Woodland,49.28483152,-123.0655212,18,4,2,1
71283,2004,5,15,Victoria-Fraserview,49.20964005,-123.066122,9,10,5,1
71284,2004,10,29,West Point Grey,49.26391451,-123.2147235,16,50,4,1
71285,2004,8,23,Kitsilano,49.26341531,-123.1818956,11,0,0,1
71289,2004,2,14,Kitsilano,49.26344824,-123.18382,13,34,5,1
71291,2004,3,18,Kitsilano,49.26344824,-123.18382,10,0,3,1
71292,2004,2,20,West Point Grey,49.26353176,-123.18782,16,5,4,1
71294,2004,5,31,West Point Grey,49.26378844,-123.2061014,2,45,0,1
71295,2004,7,19,West Point Grey,49.26378844,-123.2061014,6,30,0,1
71297,2004,5,28,Fairview,49.26161901,-123.1337985,19,18,4,1
71298,2004,10,20,Fairview,49.26044024,-123.1176327,5,38,2,1
71302,2004,5,5,Fairview,49.26071045,-123.1338373,9,18,2,1
71303,2004,11,15,Fairview,49.26038892,-123.1149938,14,3,0,1
71304,2004,4,6,Mount Pleasant,49.26033123,-123.1095649,23,0,1,1
71307,2004,10,10,Fairview,49.26079466,-123.1387028,0,50,6,1
71312,2004,12,26,Fairview,49.26075265,-123.1362151,19,24,6,1
71313,2004,1,15,Fairview,49.26062852,-123.1267178,14,40,3,1
71314,2004,5,27,Fairview,49.26087877,-123.1434859,8,45,3,1
71315,2004,12,7,Kitsilano,49.26136079,-123.1663848,12,6,1,1
71316,2004,9,1,Fairview,49.25963003,-123.1267427,15,52,2,1
71319,2004,6,5,Fairview,49.25886358,-123.1362786,18,44,5,1
71326,2004,2,29,Kitsilano,49.25809613,-123.1459791,16,25,6,1
71328,2004,1,1,Fairview,49.25800609,-123.13875,8,55,3,1
71330,2004,2,13,Fairview,49.25800609,-123.13875,15,25,4,1
71331,2004,2,21,Dunbar-Southlands,49.25773625,-123.1780954,12,25,5,1
71332,2004,10,3,Kitsilano,49.25795492,-123.1820817,17,0,6,1
71333,2004,4,9,Shaughnessy,49.25705253,-123.1388023,23,49,4,1
71334,2004,11,14,South Cambie,49.25706895,-123.1243861,17,34,6,1
71335,2004,8,20,Shaughnessy,49.25705343,-123.1303092,16,18,4,1
71337,2004,5,5,South Cambie,49.25702648,-123.122036,10,0,2,1
71338,2004,6,3,South Cambie,49.25702648,-123.122036,9,15,3,1
71339,2004,11,17,Arbutus Ridge,49.2562071,-123.1529548,7,27,2,1
71340,2004,9,1,Shaughnessy,49.24629809,-123.1276704,13,51,2,1
71343,2004,2,16,Riley Park,49.24509962,-123.1123752,13,45,0,1
71345,2004,6,24,Mount Pleasant,49.26750605,-123.1130447,10,28,3,1
71347,2004,7,5,South Cambie,49.24223086,-123.1205844,13,22,0,1
71348,2004,8,31,Arbutus Ridge,49.24225146,-123.1625013,8,30,1,1
71349,2004,2,29,Arbutus Ridge,49.242144,-123.1556178,17,25,6,1
71350,2004,9,5,Dunbar-Southlands,49.24141665,-123.1852494,15,10,6,1
71351,2004,3,28,Shaughnessy,49.23764434,-123.127964,16,31,6,1
71352,2004,5,21,Shaughnessy,49.23764434,-123.127964,12,30,4,1
71353,2004,6,18,Shaughnessy,49.23764434,-123.127964,15,35,4,1
71354,2004,6,25,Shaughnessy,49.23764434,-123.127964,15,3,4,1
71355,2004,4,21,Shaughnessy,49.23687467,-123.1324678,18,44,2,1
71356,2004,11,15,Kerrisdale,49.23472443,-123.167408,6,37,0,1
71357,2004,6,3,Oakridge,49.23388418,-123.1280917,21,22,3,1
71360,2004,8,19,Oakridge,49.23388418,-123.1280917,7,56,3,1
71361,2004,10,13,Oakridge,49.23388418,-123.1280917,11,26,2,1
71362,2004,2,2,Kerrisdale,49.22987427,-123.1557716,11,50,0,1
71365,2004,5,18,Oakridge,49.22913077,-123.1234232,17,0,1,1
71366,2004,5,17,Oakridge,49.22607941,-123.1166584,10,0,0,1
71367,2004,2,26,Kerrisdale,49.22696223,-123.1398167,13,55,3,1
71368,2004,11,14,Kerrisdale,49.22696223,-123.1398167,17,51,6,1
71371,2004,12,4,Kerrisdale,49.22696223,-123.1398167,18,2,5,1
71372,2004,6,10,Oakridge,49.22636904,-123.1235949,8,51,3,1
71374,2004,5,18,Oakridge,49.22653482,-123.1283061,21,28,1,1
71375,2004,6,2,Oakridge,49.22653482,-123.1283061,9,5,2,1
71380,2004,8,28,Oakridge,49.22653482,-123.1283061,11,3,5,1
71381,2004,12,3,Oakridge,49.22653482,-123.1283061,17,33,4,1
71382,2004,8,2,Kitsilano,49.26800027,-123.1456509,9,30,0,1
71383,2004,9,27,Kitsilano,49.26800027,-123.1456509,16,21,0,1
71384,2004,10,29,Kitsilano,49.26800027,-123.1456509,9,57,4,1
71385,2004,5,31,Fairview,49.26624169,-123.1345395,13,10,0,1
71386,2004,7,18,West Point Grey,49.26859139,-123.1906709,14,33,6,1
71388,2004,5,16,Marpole,49.21920339,-123.1285618,12,22,6,1
71389,2004,10,20,Marpole,49.21920339,-123.1285618,21,57,2,1
71391,2004,8,9,Marpole,49.21711571,-123.1292567,10,36,0,1
71393,2004,10,1,Marpole,49.21136365,-123.1404455,18,15,4,1
71394,2004,1,18,Marpole,49.21087789,-123.1404579,1,0,6,1
71396,2004,5,17,Marpole,49.21073699,-123.1302012,13,20,0,1
71397,2004,5,18,Marpole,49.21073699,-123.1302012,14,20,1,1
71403,2004,9,5,Marpole,49.21073699,-123.1302012,15,57,6,1
71411,2004,9,13,Marpole,49.21073699,-123.1302012,15,17,0,1
71412,2004,4,22,Fairview,49.26607456,-123.1312539,12,0,3,1
71413,2004,12,17,Kitsilano,49.26640781,-123.1528488,19,24,4,1
71414,2004,9,18,Fairview,49.26591405,-123.1217555,22,33,5,1
71416,2004,12,4,Fairview,49.26591405,-123.1217555,8,35,5,1
71418,2004,7,2,Marpole,49.20853001,-123.1405473,11,52,4,1
71419,2004,11,20,Marpole,49.20853001,-123.1405473,18,36,5,1
71420,2004,6,12,Marpole,49.20847011,-123.1302639,9,24,5,1
71422,2004,6,23,Marpole,49.20847011,-123.1302639,12,27,2,1
71423,2004,1,14,Marpole,49.20706372,-123.1405981,18,20,2,1
71424,2004,8,30,Marpole,49.20696439,-123.1333352,14,40,0,1
71425,2004,10,15,Fairview,49.26541255,-123.1433341,19,50,4,1
71426,2004,2,18,Kitsilano,49.26463594,-123.145751,18,42,2,1
71427,2004,5,11,West Point Grey,49.26474905,-123.2121119,16,42,1,1
71428,2004,6,6,Fairview,49.2634838,-123.1313708,2,30,6,1
71432,2004,1,26,Kitsilano,49.26381706,-123.1529508,5,40,0,1
71433,2004,5,17,Fairview,49.26324685,-123.1175294,18,47,0,1
71434,2004,6,28,Kitsilano,49.26393342,-123.1600159,17,44,0,1
71435,2004,12,18,Kitsilano,49.26393342,-123.1600159,16,36,5,1
71441,2004,3,7,Kitsilano,49.26370042,-123.145762,21,15,6,1
71443,2004,2,3,Fairview,49.26358333,-123.1385732,10,41,1,1
71445,2004,9,13,Fairview,49.26358333,-123.1385732,21,50,0,1
71448,2004,2,4,Fairview,49.26355929,-123.1360991,11,30,2,1
71450,2004,8,14,Kitsilano,49.26407477,-123.168167,18,29,5,1
71453,2004,8,24,Kitsilano,49.26407477,-123.168167,0,35,1,1
71456,2004,8,31,Kitsilano,49.2638917,-123.1576517,12,56,1,1
71457,2004,10,9,Fairview,49.26331435,-123.1218316,16,0,5,1
71458,2004,11,26,Central Business District,49.28766113,-123.1161985,18,7,4,1
71459,2004,7,8,West End,49.2916019,-123.1321193,19,7,3,1
71461,2004,10,22,Central Business District,49.27931651,-123.1132779,0,55,4,1
71462,2004,3,13,West End,49.2926165,-123.1337311,5,6,5,1
71463,2004,9,9,West End,49.2926165,-123.1337311,21,50,3,1
71464,2004,1,3,Central Business District,49.2799362,-123.1142692,11,49,5,1
71465,2004,1,26,Central Business District,49.28375324,-123.1200944,7,30,0,1
71466,2004,9,17,West End,49.28813563,-123.1268845,22,40,4,1
71467,2004,11,2,West End,49.28977895,-123.1294053,14,28,1,1
71472,2004,1,27,Central Business District,49.28466005,-123.1128639,18,25,1,1
71473,2004,10,7,Central Business District,49.28466005,-123.1128639,10,55,3,1
71474,2004,7,31,Central Business District,49.28794536,-123.1197471,19,15,5,1
71475,2004,9,23,South Cambie,49.24904554,-123.1154071,7,53,3,1
71477,2004,9,21,South Cambie,49.24913939,-123.1203952,8,35,1,1
71479,2004,9,24,South Cambie,49.24926075,-123.12471,7,43,4,1
71480,2004,12,21,Arbutus Ridge,49.24818964,-123.1678657,18,10,1,1
71482,2004,5,31,Riley Park,49.24884631,-123.1074646,7,25,0,1
71484,2004,1,29,Shaughnessy,49.24957934,-123.1446349,15,45,3,1
71485,2004,6,14,Dunbar-Southlands,49.2501082,-123.1722281,21,49,0,1
71486,2004,12,21,Central Business District,49.28276298,-123.1119245,19,0,1,1
71487,2004,10,22,Central Business District,49.28527776,-123.1158492,5,12,4,1
71488,2004,9,7,Central Business District,49.28340971,-123.1128748,23,37,1,1
71489,2004,3,15,Oakridge,49.23376283,-123.123888,13,20,0,1
71490,2004,6,5,Oakridge,49.23376283,-123.123888,11,30,5,1
71491,2004,4,25,Hastings-Sunrise,49.28432912,-123.0436574,17,43,6,1
71495,2004,1,27,Central Business District,49.275348,-123.1149323,10,14,1,1
71503,2004,3,29,Mount Pleasant,49.26186384,-123.1058986,12,14,0,1
71504,2004,1,22,Central Business District,49.28151837,-123.1058581,18,40,3,1
71508,2004,6,15,Central Business District,49.28151837,-123.1058581,1,38,1,1
71511,2004,12,5,Hastings-Sunrise,49.26642502,-123.026075,9,34,6,1
71514,2004,5,23,Hastings-Sunrise,49.27276582,-123.0294189,6,1,6,1
71515,2004,1,7,Stanley Park,49.29455589,-123.1367758,6,21,2,1
71516,2004,6,25,South Cambie,49.24374532,-123.1174144,13,21,4,1
71517,2004,12,29,Victoria-Fraserview,49.22480305,-123.0547294,14,30,2,1
71519,2004,7,8,Marpole,49.20446533,-123.1395611,0,15,3,1
71520,2004,12,5,Victoria-Fraserview,49.21839907,-123.0701572,17,55,6,1
71521,2004,2,8,Sunset,49.21717033,-123.1016011,22,42,6,1
71523,2004,5,28,Marpole,49.20634255,-123.1343357,23,25,4,1
71525,2004,3,17,Sunset,49.22539623,-123.0852608,9,48,2,1
71526,2004,11,1,Killarney,49.22015808,-123.0412938,16,35,0,1
71527,2004,7,17,Central Business District,49.2822885,-123.0996311,8,5,5,1
71529,2004,5,28,Central Business District,49.2794819,-123.0997492,14,50,4,1
71531,2004,10,24,Grandview-Woodland,49.27046608,-123.0657634,19,18,6,1
71532,2004,6,2,Oakridge,49.23388418,-123.1280917,13,0,2,1
71533,2004,7,14,Marpole,49.20853001,-123.1405473,9,15,2,1
71534,2004,2,10,West End,49.28452385,-123.1229289,12,11,1,1
71538,2004,2,27,Central Business District,49.28067926,-123.1263154,1,10,4,1
71539,2004,9,16,Central Business District,49.28067926,-123.1263154,20,20,3,1
71540,2004,3,8,Sunset,49.22036661,-123.086955,17,15,0,1
71541,2004,10,21,Sunset,49.21797588,-123.0842456,3,25,3,1
71542,2004,2,11,Central Business District,49.27856835,-123.123574,21,30,2,1
71543,2004,1,20,Mount Pleasant,49.26549788,-123.0840378,15,10,1,1
71544,2004,10,27,West End,49.28168566,-123.1272805,19,36,2,1
71546,2004,8,14,Central Business District,49.27555832,-123.1016798,15,20,5,1
71547,2004,6,1,Sunset,49.21083315,-123.0848925,23,30,1,1
71549,2004,11,27,Marpole,49.2040886,-123.1309662,0,59,5,1
71552,2004,12,19,Marpole,49.2040886,-123.1309662,11,30,6,1
71555,2004,2,13,Fairview,49.26579065,-123.1277344,14,15,4,1
71556,2004,1,10,Marpole,49.20669718,-123.1310143,19,30,5,1
71559,2004,4,26,West End,49.28045297,-123.1275935,13,20,0,1
71561,2004,12,2,West End,49.28045297,-123.1275935,14,23,3,1
71563,2004,12,7,Central Business District,49.27432093,-123.1165521,14,30,1,1
71564,2004,7,28,Central Business District,49.27888265,-123.1240698,20,46,2,1
71565,2004,10,26,Central Business District,49.2794359,-123.1281546,15,25,1,1
71567,2004,6,11,West End,49.28093315,-123.1325308,9,17,4,1
71571,2004,6,22,West End,49.28093315,-123.1325308,10,0,1,1
71573,2004,9,10,Central Business District,49.27419195,-123.119535,20,30,4,1
71578,2004,6,29,Grandview-Woodland,49.27467589,-123.065659,16,59,1,1
71579,2004,12,15,Fairview,49.26041764,-123.1303043,17,59,2,1
71580,2004,11,29,West End,49.28757854,-123.1418307,18,9,0,1
71581,2004,10,18,Oakridge,49.23386153,-123.1322263,15,15,0,1
71582,2004,10,14,Oakridge,49.22651091,-123.1335251,7,24,3,1
71583,2004,9,14,Central Business District,49.27856186,-123.1294997,19,16,1,1
71584,2004,5,19,Sunset,49.23251489,-123.0805066,18,24,2,1
71585,2004,12,15,Strathcona,49.28111771,-123.0780696,0,18,2,1
71587,2004,9,17,Kensington-Cedar Cottage,49.25143281,-123.0791495,16,35,4,1
71588,2004,11,30,Sunset,49.21083566,-123.0814051,10,40,1,1
71589,2004,12,7,Stanley Park,49.29836003,-123.1213953,22,13,1,1
71590,2004,11,12,Fairview,49.26327556,-123.1325522,17,23,4,1
71591,2004,10,29,Grandview-Woodland,49.27356511,-123.0569279,12,59,4,1
71593,2004,3,6,Kensington-Cedar Cottage,49.26215685,-123.076569,12,47,5,1
71594,2004,3,16,Kensington-Cedar Cottage,49.26215685,-123.076569,21,48,1,1
71600,2004,5,15,Grandview-Woodland,49.28110136,-123.0756084,1,11,5,1
71602,2004,6,26,Grandview-Woodland,49.28110136,-123.0756084,17,30,5,1
71605,2004,6,15,Central Business District,49.27354374,-123.1012907,9,57,1,1
71606,2004,8,25,Central Business District,49.27354374,-123.1012907,19,18,2,1
71609,2004,1,17,Sunset,49.2108184,-123.0803616,18,55,5,1
71610,2004,11,15,Marpole,49.20287828,-123.1352598,17,30,0,1
71612,2004,8,8,West End,49.27916106,-123.1325673,12,0,6,1
71615,2004,11,1,Grandview-Woodland,49.27255319,-123.0653537,14,11,0,1
71616,2004,10,3,Fairview,49.26051116,-123.1350324,4,20,6,1
71618,2004,12,23,Marpole,49.2083205,-123.135206,15,9,3,1
71619,2004,8,20,Central Business District,49.27660637,-123.1326154,12,40,4,1
71625,2004,10,19,Grandview-Woodland,49.27231216,-123.0769834,15,6,1,1
