YEAR,MONTH,DAY_OF_MONTH,Latitude,Longitude,TIME_HOUR,TIME_MINUTE,DAY_OF_WEEK,CLASSIFICATION,NEIGHBOURHOOD
2010,4,24,49.21069203,-123.09920890000002,14,28,5,1,20
2011,12,28,49.26715221,-123.14564490000001,17,20,2,1,3
2004,7,31,49.28254051,-123.1324496,16,30,5,1,22
2007,5,5,49.23188427,-123.1563615,0,0,5,1,7
2007,10,30,49.23352408,-123.11850359999998,13,0,1,1,13
2009,10,10,49.28867298,-123.1396976,12,30,5,1,22
2015,12,11,49.22014433,-123.05094040000002,4,0,4,1,21
2007,11,11,49.2641929,-123.1777054,12,10,6,1,9
2008,9,26,49.26226976,-123.0682098,19,52,4,1,6
2015,9,9,49.28094151,-123.10712790000001,11,11,2,1,1
2011,5,13,49.23272937,-123.079807,4,47,4,1,6
2017,6,30,49.26582652,-123.11272040000001,7,0,4,1,11
2009,3,20,49.25358577,-123.1565433,15,0,4,1,0
2005,4,15,49.23119037,-123.1882689,23,0,4,1,7
2015,5,17,49.2348713,-123.1163771,11,55,6,1,17
2006,5,3,49.28402908,-123.10695600000001,18,0,2,1,1
2004,5,19,49.28476145,-123.0605744,23,15,2,1,4
2007,4,15,49.23927233,-123.0333652,21,30,6,1,14
2016,6,29,49.27562129,-123.0675055,17,0,2,1,4
2007,5,2,49.24449411,-123.0652709,18,0,2,1,6
2013,7,4,49.288112299999995,-123.11533500000002,16,0,3,1,1
2013,8,2,49.28833206,-123.13706570000001,23,0,4,1,22
2005,7,24,49.27569466,-123.06554140000001,22,30,6,1,4
2009,1,14,49.26200942,-123.05603359999999,14,0,2,1,14
2012,11,7,49.28253947,-123.1181426,11,6,2,1,1
2017,1,16,49.28696965,-123.1360763,15,30,0,1,22
2003,5,2,49.27348986,-123.123737,9,0,4,1,1
2008,10,8,49.29208448,-123.14074,12,0,2,1,22
2010,1,28,49.28366737,-123.12331259999999,16,0,3,1,22
2014,8,3,49.282467600000004,-123.1070582,13,30,6,1,1
2009,9,3,49.21069203,-123.09920890000002,19,42,3,1,20
2014,1,6,49.26294519,-123.15575030000001,18,35,0,1,9
2006,8,6,49.23756373,-123.0712168,12,0,6,1,6
2004,8,27,49.25816372,-123.03698590000002,14,0,4,1,14
2009,2,15,49.26158879,-123.1342635,19,0,6,1,3
2010,6,4,49.28253947,-123.1181426,16,16,4,1,1
2015,12,11,49.2807224,-123.1187972,16,30,4,1,1
2016,8,8,49.26792229,-123.18578229999999,22,0,0,1,23
2012,10,27,49.22459771,-123.0321986,2,38,5,1,8
2005,11,15,49.26941514,-123.1761265,17,0,1,1,9
2008,11,6,49.23352408,-123.11850359999998,8,30,3,1,13
2014,6,12,49.20612447,-123.05234679999998,20,0,3,1,8
2003,1,10,49.23363677,-123.1546616,21,53,4,1,7
2003,1,30,49.28290775,-123.0870118,13,23,3,1,19
2007,8,1,49.26226976,-123.0682098,14,2,2,1,6
2006,9,16,49.27838076,-123.09154299999999,14,0,5,1,19
2008,4,21,49.27915927,-123.1130996,17,0,0,1,1
2006,3,28,49.26365222,-123.1452541,20,49,1,1,3
2014,1,29,49.29069352,-123.05475690000002,6,16,2,1,5
2010,7,20,49.27744312,-123.12198980000001,18,0,1,1,1
2011,1,12,49.28276102,-123.11761820000001,18,20,2,1,1
2005,2,7,49.24507159,-123.11251940000001,0,0,0,1,15
2008,1,16,49.26528687,-123.0905578,16,0,2,1,11
2009,7,12,49.28905059,-123.13903130000001,20,43,6,1,22
2006,1,6,49.24141856,-123.17531869999999,14,15,4,1,2
2010,11,8,49.22323087,-123.15909640000001,7,58,0,1,7
2011,11,24,49.27925131,-123.0872395,12,30,3,1,19
2011,10,7,49.28245092,-123.11826429999999,16,23,4,1,1
2016,10,30,49.284329,-123.10914450000001,12,30,6,1,1
2006,3,1,49.22029759,-123.068393,9,30,2,1,21
2014,10,10,49.24966162,-123.0711857,15,0,4,1,6
2005,2,19,49.21412012,-123.1390746,1,0,5,1,10
2004,5,5,49.28884952,-123.12512609999999,18,30,2,1,1
2004,11,16,49.25427822,-123.1220788,23,30,1,1,17
2011,2,28,49.28437898,-123.1131996,21,0,0,1,1
2010,12,10,49.26289258,-123.0441912,21,30,4,1,5
2008,6,27,49.28030003,-123.1075467,20,8,4,1,1
2010,4,1,49.24121931,-123.02735600000001,21,30,3,1,14
2006,10,22,49.24344468,-123.1533565,2,0,6,1,0
2016,8,10,49.27843487,-123.1282696,3,35,2,1,1
2004,1,16,49.23210912,-123.02874369999999,19,0,4,1,14
2003,6,14,49.26244796,-123.182014,12,0,5,1,9
2009,3,31,49.2323003,-123.02432240000002,16,0,1,1,14
2012,7,8,49.27792183,-123.12692620000001,13,0,6,1,1
2015,5,29,49.28567737,-123.1392797,8,33,4,1,22
2005,7,8,49.28245092,-123.11826429999999,17,38,4,1,1
2011,12,7,49.28312638,-123.14190819999999,18,0,2,1,22
2004,7,25,49.28404841,-123.11200020000001,15,0,6,1,1
2013,6,12,49.27671561,-123.0997467,4,58,2,1,19
2006,4,5,49.28113596,-123.0618933,11,0,2,1,4
2003,8,17,49.28276102,-123.11761820000001,13,33,6,1,1
2006,4,18,49.21386626,-123.0837899,3,30,1,1,20
2011,3,14,49.262296299999996,-123.0710384,16,15,0,1,6
2011,4,9,49.28628033,-123.12734070000002,11,0,5,1,22
2013,5,29,49.21826145,-123.07543390000002,8,27,2,1,21
2015,12,12,49.28200189,-123.10719399999999,12,0,5,1,1
2005,7,31,49.28306541,-123.1134853,10,0,6,1,1
2003,10,1,49.26277072,-123.14443689999999,19,30,2,1,3
2009,5,11,49.27264871,-123.12811200000002,23,0,0,1,1
2007,3,3,49.26382121,-123.15293840000001,14,0,5,1,9
2015,10,18,49.28010952,-123.1178706,15,0,6,1,1
2014,7,21,49.26773802,-123.09820239999999,1,0,0,1,11
2008,5,4,49.27186592,-123.13508759999999,15,0,6,1,3
2010,4,19,49.2809027,-123.1224716,15,12,0,1,1
2007,11,19,49.28260586,-123.13688529999999,18,0,0,1,22
2005,6,19,49.27734778,-123.1200938,0,0,6,1,1
2015,11,15,49.20698445,-123.13920379999999,10,15,6,1,10
2017,2,15,49.28341267,-123.1109376,19,0,2,1,1
2013,3,11,49.26135823,-123.07140600000001,17,30,0,1,6
2004,5,6,49.263312400000004,-123.07557390000001,2,50,3,1,4
2011,5,5,49.279452299999996,-123.10027009999999,13,0,3,1,1
2016,1,15,49.26689674,-123.11832439999999,18,30,4,1,3
2015,11,25,49.28401453,-123.12166570000001,15,0,2,1,22
2007,3,18,49.26365222,-123.1452541,0,20,6,1,3
2011,7,7,49.26303092,-123.10769769999999,13,30,3,1,11
2009,7,18,49.27483649,-123.1161489,17,0,5,1,1
2006,5,28,49.27318277,-123.12834129999999,22,0,6,1,1
2009,9,6,49.27398642,-123.04134479999999,23,45,6,1,5
2007,1,19,49.28989829,-123.12410190000001,21,45,4,1,1
2006,7,21,49.24133913,-123.0665203,16,30,4,1,6
2005,4,4,49.23617103,-123.02975009999999,16,0,0,1,14
2012,10,10,49.26481982,-123.1146821,6,25,2,1,11
2003,9,28,49.26774951,-123.06948600000001,18,0,6,1,4
2013,5,6,49.27983963,-123.1105378,13,0,0,1,1
2004,6,14,49.25938529999999,-123.0336338,16,0,0,1,14
2004,11,2,49.24758194,-123.06393359999998,16,30,1,1,6
2010,1,31,49.2839635,-123.0629041,17,0,6,1,4
2003,9,17,49.28112272,-123.10851809999998,19,30,2,1,1
2010,4,23,49.28564779999999,-123.1242673,12,41,4,1,22
2003,8,18,49.28002754,-123.1179064,22,30,0,1,1
2017,4,10,49.28310604,-123.10807379999999,19,30,0,1,1
2010,11,8,49.24332324,-123.0974182,0,0,0,1,15
2010,10,24,49.27856914,-123.09977140000001,11,28,6,1,19
2006,2,25,49.28025434,-123.09523590000002,1,0,5,1,19
2005,5,26,49.27971041,-123.10762959999998,9,21,3,1,1
2006,10,7,49.20929132,-123.13292120000001,2,23,5,1,10
2007,9,20,49.24453070000001,-123.0913175,16,0,3,1,15
2006,2,2,49.28056278,-123.1351317,20,0,3,1,22
2008,9,25,49.21949076,-123.07540120000002,19,30,3,1,21
2005,7,24,49.2849503,-123.13432790000002,0,0,6,1,22
2010,3,6,49.29908547,-123.1358788,11,7,5,1,18
2009,5,21,49.283519299999995,-123.11664760000001,14,44,3,1,1
2003,11,27,49.27923668,-123.113317,20,30,3,1,1
2012,5,25,49.222805,-123.0411121,12,30,4,1,8
2006,4,20,49.23434352,-123.139624,22,30,3,1,7
2009,12,3,49.24614755,-123.0264614,19,30,3,1,14
2004,6,27,49.28465369,-123.1149398,13,50,6,1,1
2008,4,8,49.26423857,-123.0745674,23,15,1,1,4
2011,8,11,49.24753859,-123.08008090000001,2,12,3,1,6
2007,8,20,49.26753015,-123.0381182,17,0,0,1,5
2004,7,17,49.25863546,-123.1115364,20,0,5,1,11
2015,12,10,49.28496424,-123.1274219,20,0,3,1,22
2009,1,5,49.27546212,-123.1328284,19,0,0,1,1
2003,2,8,49.28414268,-123.11707870000001,14,31,5,1,1
2005,8,30,49.23021222,-123.1772979,18,0,1,1,7
2004,12,22,49.26185635,-123.0363837,15,0,2,1,14
2009,6,10,49.28281048,-123.13491640000001,2,35,2,1,22
2004,10,15,49.26195362,-123.1175179,0,0,4,1,3
2007,1,6,49.27931641,-123.1210078,17,0,5,1,1
2015,3,29,49.28390674,-123.1167172,17,45,6,1,1
2017,3,7,49.26456167,-123.09889840000001,0,0,1,1,11
2017,3,10,49.26255582,-123.13375359999999,6,30,4,1,3
2008,5,25,49.23257377,-123.0697771,12,0,6,1,21
2007,6,27,49.27794699,-123.13185459999998,12,0,2,1,22
2004,1,23,49.27472837,-123.05977050000001,19,30,4,1,4
2010,9,12,49.27760116,-123.12560390000002,5,43,6,1,1
2011,9,13,49.26926695,-123.09903030000001,8,58,1,1,11
2006,3,12,49.23014443,-123.096616,23,0,6,1,20
2016,12,11,49.27758618,-123.0680027,0,0,6,1,4
2008,9,1,49.20837368,-123.1242183,23,0,0,1,10
2013,2,17,49.28425553,-123.1062335,7,39,6,1,1
2016,10,24,49.28417547,-123.12410120000001,19,52,0,1,22
2010,7,2,49.25318413,-123.04443590000001,2,0,4,1,14
2007,1,29,49.26498552,-123.11467900000001,22,0,0,1,11
2003,3,21,49.21196182,-123.06949469999999,0,0,4,1,21
2007,2,7,49.22366553,-123.09955719999999,13,30,2,1,20
2004,12,23,49.25021417,-123.1911013,21,0,3,1,2
2004,4,9,49.23186376,-123.17302040000001,9,0,4,1,7
2005,7,7,49.26823899,-123.15791809999999,10,48,3,1,9
2008,3,3,49.23587175,-123.063775,20,30,0,1,6
2013,7,31,49.26277072,-123.14443689999999,0,0,2,1,3
2007,4,22,49.281804,-123.12383490000002,20,0,6,1,1
2016,4,15,49.26849399,-123.0305386,19,0,4,1,5
2003,5,18,49.26976759,-123.14697340000002,20,0,6,1,9
2007,3,24,49.28398765,-123.10720719999999,23,30,5,1,1
2009,7,25,49.28328193,-123.122804,11,0,5,1,22
2005,3,15,49.27086033,-123.1574155,23,0,1,1,9
2003,5,12,49.28072518,-123.1188918,23,0,0,1,1
2008,8,2,49.27869255,-123.11992579999999,19,0,5,1,1
2005,5,21,49.22352799,-123.0907051,10,0,5,1,20
2015,8,30,49.26659549,-123.1128385,20,0,6,1,11
2009,2,10,49.26226976,-123.0682098,22,1,1,1,6
2007,4,4,49.24053959,-123.05344879999998,18,0,2,1,14
2009,1,31,49.28470826,-123.11091880000001,15,45,5,1,1
2007,5,3,49.26046283,-123.11645959999998,14,30,3,1,3
2005,11,14,49.28440667,-123.1091027,7,0,0,1,1
2016,5,21,49.28094151,-123.10712790000001,21,13,5,1,1
2007,8,19,49.28003481,-123.1276577,3,32,6,1,1
2009,8,28,49.26049823,-123.1199365,21,0,4,1,3
2007,9,7,49.26704135,-123.07349359999999,0,30,4,1,4
2005,1,1,49.22823175,-123.0320452,2,0,5,1,8
2008,8,20,49.27469997,-123.202704,23,0,2,1,23
2009,9,5,49.28194427,-123.1071528,23,50,5,1,1
2005,7,15,49.28473047,-123.05782909999999,0,0,4,1,4
2003,4,29,49.27804686,-123.1061558,5,30,1,1,1
2007,6,30,49.31227214,-123.14298400000001,12,45,5,1,18
2012,12,30,49.21831358,-123.0769932,0,0,6,1,21
2009,12,4,49.26331733,-123.1218194,20,30,4,1,3
2014,5,31,49.27138948,-123.0393723,20,0,5,1,5
2010,9,9,49.26839869,-123.17290609999999,19,0,3,1,9
2005,6,9,49.27946302,-123.1285163,14,30,3,1,1
2009,9,12,49.28597311,-123.12695819999999,15,24,5,1,22
2015,11,13,49.28238381,-123.13416229999999,17,44,4,1,22
2007,10,2,49.28287042,-123.10675359999999,3,28,1,1,1
2015,7,21,49.24459639,-123.14737509999999,14,0,1,1,16
2008,7,21,49.28346612,-123.1162225,9,19,0,1,1
2015,12,5,49.26649151,-123.15757190000001,18,30,5,1,9
2015,8,20,49.24988357,-123.07795109999999,2,13,3,1,6
2016,1,7,49.26497094,-123.11486540000001,16,20,3,1,3
2010,3,13,49.257506299999996,-123.05246159999999,13,0,5,1,14
2010,2,21,49.267254,-123.09935220000001,17,0,6,1,11
2016,9,9,49.25283125,-123.0935402,23,0,4,1,15
2007,2,4,49.23352408,-123.11850359999998,0,30,6,1,13
2007,8,23,49.28275276,-123.1347366,10,22,3,1,22
2008,7,29,49.27953357,-123.1002209,19,30,1,1,1
2006,3,2,49.27918339,-123.11723229999998,20,0,3,1,1
2007,12,17,49.27752244,-123.06560520000001,23,59,0,1,4
2003,5,8,49.29016606,-123.1313558,23,55,3,1,22
2006,3,10,49.28156094,-123.1100663,8,30,4,1,1
2015,10,5,49.2469327,-123.20008670000001,8,30,0,1,2
2013,9,7,49.28210658,-123.02950520000002,21,0,5,1,5
2007,11,21,49.26971320000001,-123.1437304,22,0,2,1,3
2016,8,2,49.26226968,-123.06819899999999,20,42,1,1,6
2011,7,2,49.21137473,-123.08828500000001,12,0,5,1,20
2005,12,2,49.28204566,-123.08688259999998,19,30,4,1,19
2003,12,24,49.27945325,-123.10031529999999,19,10,2,1,1
2014,5,15,49.25666356,-123.1041719,2,0,3,1,11
2005,3,3,49.26526105,-123.15042079999999,0,0,3,1,9
2009,8,1,49.28827866,-123.12074969999999,17,0,5,1,1
2009,10,18,49.28924161,-123.13192269999999,19,44,6,1,22
2008,5,12,49.27491319,-123.02997579999999,21,0,0,1,5
2011,5,8,49.28347334,-123.10422290000001,5,19,6,1,1
2004,3,6,49.23376941,-123.1817462,14,0,5,1,2
2006,6,9,49.27694173,-123.12266409999998,19,0,4,1,1
2007,9,22,49.27626698,-123.1099044,1,30,5,1,1
2006,2,14,49.25642043,-123.0873344,4,1,1,1,11
2008,8,6,49.28248082,-123.1182307,13,0,2,1,1
2009,4,1,49.28201939,-123.046527,9,0,2,1,5
2003,12,27,49.27447579,-123.100081,21,0,5,1,1
2005,5,29,49.27187642,-123.13495790000002,15,0,6,1,3
2014,4,29,49.26447049,-123.10074309999999,19,42,1,1,11
2017,4,12,49.28290106,-123.1068851,21,0,2,1,1
2012,7,4,49.24852181,-123.0818159,0,49,2,1,6
2015,8,5,49.28236741,-123.1144553,18,15,2,1,1
2005,10,11,49.24815768,-123.15333009999999,17,36,1,1,0
2008,2,5,49.28676708,-123.13668840000001,21,0,1,1,22
2008,8,31,49.24301418,-123.1546946,16,0,6,1,0
2011,4,23,49.25816372,-123.03698590000002,19,21,5,1,14
2005,2,17,49.26623523,-123.1391561,9,30,3,1,3
2012,7,16,49.26386105,-123.15776159999999,16,24,0,1,9
2011,12,29,49.28252743,-123.1323254,22,0,3,1,22
2003,4,8,49.24611557,-123.1796744,10,15,1,1,2
2016,5,24,49.23603733,-123.1853499,23,0,1,1,2
2012,2,16,49.28256104,-123.12179640000002,18,45,3,1,1
2004,3,23,49.28353778,-123.10915290000001,9,45,1,1,1
2012,6,24,49.2865605,-123.0573591,14,0,6,1,4
2006,10,4,49.25370666,-123.17616100000001,19,0,2,1,2
2014,2,25,49.26462384,-123.20619779999998,22,30,1,1,23
2005,2,24,49.28137999,-123.1022006,15,0,3,1,1
2015,10,31,49.28089908,-123.1064149,21,0,5,1,1
2003,3,24,49.28478848,-123.12293670000001,15,0,0,1,22
2008,1,20,49.27800466,-123.13176509999998,2,15,6,1,22
2005,4,3,49.2726501,-123.16204270000001,8,33,6,1,9
2003,2,15,49.26159391,-123.1840268,15,0,5,1,9
2004,5,3,49.272911900000004,-123.119827,10,0,0,1,1
2009,8,4,49.27827425,-123.0362209,18,30,1,1,5
2016,5,21,49.27278045,-123.14111899999999,14,0,5,1,3
2016,6,17,49.30082343,-123.1302463,11,30,4,1,18
2017,4,6,49.28398449,-123.0913068,10,30,3,1,19
2016,3,21,49.24558311,-123.09730890000002,22,0,0,1,15
2017,4,23,49.27368082,-123.10190490000001,9,0,6,1,1
2014,11,10,49.27675517,-123.1287865,17,20,0,1,1
2009,9,18,49.27614349,-123.13401129999998,3,30,4,1,1
2016,5,25,49.26066906,-123.12974150000001,3,40,2,1,3
2008,5,22,49.28390674,-123.1167172,12,55,3,1,1
2014,5,4,49.26990774,-123.13942079999998,8,0,6,1,3
2005,10,31,49.25552917,-123.127344,19,0,0,1,16
2011,11,24,49.28544624,-123.1262382,16,14,3,1,22
2014,4,24,49.2582096,-123.0264862,21,26,3,1,14
2007,6,18,49.24217641,-123.12051969999999,13,15,0,1,17
2005,8,15,49.27381807,-123.12086709999998,17,37,0,1,1
2003,7,31,49.27964688,-123.12041409999998,8,20,3,1,1
2003,7,21,49.27715776,-123.12628629999999,22,0,0,1,1
2004,1,9,49.24996313,-123.0755872,15,20,4,1,6
2004,8,22,49.28578211,-123.1265757,17,30,6,1,22
2007,4,7,49.2806765,-123.0894885,0,0,5,1,19
2004,2,4,49.24164911,-123.0873247,23,59,2,1,6
2009,6,22,49.28276102,-123.11761820000001,18,25,0,1,1
2007,10,2,49.28717282,-123.11499429999999,9,36,1,1,1
2005,4,27,49.20859056,-123.1353395,21,0,2,1,10
2013,11,15,49.26274759,-123.09711920000001,14,4,4,1,11
2010,8,6,49.27262186,-123.16003799999999,15,0,4,1,9
2016,12,17,49.27915927,-123.1130996,8,43,5,1,1
2016,3,13,49.26098066,-123.1543931,0,0,6,1,9
2016,11,4,49.26747191,-123.1107807,17,30,4,1,11
2016,5,19,49.22924593,-123.0906919,14,48,3,1,20
2008,5,4,49.25965504,-123.1253345,1,0,6,1,3
2003,12,29,49.26375032,-123.1511048,13,35,0,1,9
2004,8,21,49.2808614,-123.1062043,12,30,5,1,1
2009,5,20,49.230212,-123.02772209999999,20,0,2,1,8
2006,8,17,49.24615219,-123.12037509999999,18,40,3,1,17
2015,4,29,49.2566664,-123.17548359999999,22,0,2,1,0
2003,6,25,49.22620733,-123.0730625,8,20,2,1,21
2010,6,11,49.28515758,-123.1240882,20,52,4,1,22
2016,4,11,49.2667081,-123.0616261,16,0,0,1,4
2016,7,18,49.28172604,-123.1134753,16,40,0,1,1
2016,10,21,49.2106923,-123.09920349999999,16,26,4,1,20
2009,8,23,49.23176786,-123.02641170000001,11,0,6,1,8
2003,3,22,49.27650186,-123.1251896,0,5,5,1,1
2014,10,10,49.27967663,-123.1076865,5,6,4,1,1
2004,2,9,49.28147839,-123.1100445,12,0,0,1,1
2008,12,10,49.28304686,-123.08977140000002,13,55,2,1,19
2016,6,15,49.27486046,-123.09847250000001,15,0,2,1,19
2017,6,27,49.24436175,-123.08655630000001,22,0,1,1,6
2017,2,13,49.27774226,-123.1271969,0,0,0,1,1
2010,12,29,49.2807224,-123.1187972,13,0,2,1,1
2007,2,10,49.20646697,-123.1406701,12,0,5,1,10
2008,8,3,49.28122492,-123.09534550000001,4,47,6,1,19
2005,6,14,49.283047700000004,-123.119193,13,0,1,1,1
2014,7,3,49.26274759,-123.09711920000001,12,35,3,1,11
2015,9,23,49.25789798,-123.0891122,20,30,2,1,11
2006,11,13,49.2809027,-123.1224716,2,20,0,1,1
2009,11,5,49.26308078,-123.10630390000001,10,16,3,1,11
2003,11,19,49.27413161,-123.12487320000001,19,34,2,1,1
2003,10,1,49.28578211,-123.1265757,14,19,2,1,22
2014,4,23,49.28002470000001,-123.1219434,17,10,2,1,1
2009,10,18,49.2737209,-123.06268870000001,18,17,6,1,4
2014,12,14,49.27977978,-123.1083821,19,0,6,1,1
2013,2,24,49.21207774,-123.0882462,23,0,6,1,20
2014,9,12,49.26417615,-123.17170929999999,12,31,4,1,9
2003,6,28,49.30005459,-123.11777749999999,8,0,5,1,18
2004,6,12,49.22466434,-123.04563859999999,21,0,5,1,8
2012,2,6,49.27557229,-123.1266804,18,53,0,1,1
2016,7,17,49.23019251,-123.0401975,20,30,6,1,8
2007,12,22,49.28248082,-123.1182307,12,30,5,1,1
2005,11,29,49.27884634,-123.1256242,21,30,1,1,1
2003,12,7,49.26036809,-123.1083428,21,30,6,1,11
2006,11,10,49.27994053,-123.1143486,8,20,4,1,1
2013,2,12,49.21280227,-123.068715,22,0,1,1,21
2003,7,24,49.28566089,-123.0573757,22,15,3,1,4
2015,6,18,49.28604054,-123.11861029999999,20,30,3,1,1
2004,4,11,49.28056278,-123.1351317,16,15,6,1,22
2012,11,6,49.26866918,-123.06578459999999,17,39,1,1,4
2013,4,7,49.21093663,-123.09076280000001,12,29,6,1,20
2009,11,1,49.25239396,-123.174163,11,0,6,1,2
2006,6,1,49.20389572,-123.1375615,19,30,3,1,10
2013,9,17,49.23358553,-123.1201479,12,43,1,1,13
2013,4,15,49.26902385,-123.15273859999999,12,0,0,1,9
2004,10,30,49.23126239,-123.03053190000001,22,0,5,1,8
2008,8,3,49.26203389,-123.0562044,22,0,6,1,14
2012,1,16,49.284897799999996,-123.11834540000001,17,30,0,1,1
2016,2,15,49.27975413,-123.1105791,0,17,0,1,1
2006,9,13,49.28245092,-123.11826429999999,10,27,2,1,1
2009,9,28,49.23755643,-123.18929840000001,23,0,0,1,2
2014,12,27,49.28228904,-123.09963090000001,20,20,5,1,19
2005,11,13,49.28717282,-123.11499429999999,17,0,6,1,1
2004,1,21,49.2807224,-123.1187972,8,30,2,1,1
2012,6,8,49.23198214,-123.048341,17,0,4,1,8
2016,7,3,49.29068561,-123.1463369,18,45,6,1,22
2017,5,12,49.28963771,-123.1320493,17,28,4,1,22
2016,3,23,49.25311831,-123.04147979999999,19,30,2,1,14
2016,6,11,49.28341692,-123.11295600000001,9,30,5,1,1
2007,8,13,49.28979476,-123.12950670000001,8,0,0,1,22
2011,7,31,49.27594956,-123.13376979999998,18,0,6,1,1
2006,5,7,49.27575004,-123.1225915,19,0,6,1,1
2005,12,22,49.25819206,-123.02648459999999,10,35,3,1,14
2003,1,20,49.2407803,-123.03485330000001,19,30,0,1,14
2010,2,2,49.26251296,-123.1336382,7,45,1,1,3
2011,5,1,49.24909315,-123.0902057,21,53,6,1,15
2013,11,18,49.27694733,-123.11485829999998,12,0,0,1,1
2016,8,5,49.24375447,-123.05367150000001,22,30,4,1,14
2014,2,10,49.26868968,-123.07342720000001,11,0,0,1,4
2017,6,25,49.27262248,-123.1573611,2,0,6,1,9
2010,8,19,49.29110189,-123.1349709,13,15,3,1,22
2014,5,15,49.232015999999994,-123.0312514,12,0,3,1,8
2007,10,14,49.284897799999996,-123.11834540000001,14,30,6,1,1
2009,12,2,49.25963552,-123.1267361,22,44,2,1,3
2014,11,4,49.210270200000004,-123.12886100000001,0,0,1,1,10
2011,6,15,49.28229119,-123.11832920000002,22,0,2,1,1
2005,7,6,49.27666571,-123.09972240000002,12,0,2,1,19
2011,2,4,49.28597311,-123.12695819999999,16,0,4,1,22
2005,10,1,49.21913785,-123.0894348,0,30,5,1,20
2005,5,30,49.21237662,-123.1451682,23,0,0,1,10
2013,8,21,49.28645454,-123.1141956,9,0,2,1,1
2004,2,14,49.229948900000004,-123.12146709999999,23,0,5,1,13
2010,12,6,49.25156485,-123.1169057,22,30,0,1,17
2004,5,23,49.28309006,-123.0920371,8,0,6,1,19
2006,7,23,49.20937999,-123.06275009999999,19,30,6,1,21
2012,2,1,49.26839869,-123.17290609999999,8,0,2,1,9
2008,6,6,49.283446500000004,-123.1041612,23,30,4,1,1
2005,7,13,49.28276102,-123.11761820000001,21,29,2,1,1
2010,10,14,49.28515758,-123.1240882,19,30,3,1,22
2006,6,30,49.26160276,-123.13531329999999,20,0,4,1,3
2004,7,16,49.28306804,-123.09523259999999,0,0,4,1,19
2013,9,8,49.27799664,-123.12866509999998,23,30,6,1,1
2003,4,8,49.27859525,-123.09869099999999,0,0,1,1,19
2004,4,20,49.25927149,-123.16270829999999,9,30,1,1,9
2015,3,28,49.26157234,-123.0959676,17,0,5,1,11
2015,10,20,49.22332159,-123.1480294,16,0,1,1,7
2014,8,18,49.26213148,-123.05659140000002,11,30,0,1,4
2004,2,17,49.24236478,-123.1257496,22,0,1,1,17
2013,9,24,49.27675964,-123.07726540000002,8,30,1,1,4
2007,6,10,49.27424714,-123.12034820000001,22,0,6,1,1
2010,6,20,49.28317999,-123.1290191,20,0,6,1,22
2005,3,16,49.26274759,-123.09711920000001,11,53,2,1,11
2010,5,20,49.28669387,-123.05328909999999,16,0,3,1,5
2015,10,8,49.24413032,-123.1039933,0,0,3,1,15
2004,10,6,49.21069203,-123.09920890000002,16,30,2,1,20
2017,6,15,49.2813727,-123.1197203,19,13,3,1,1
2005,11,14,49.28024011,-123.0701294,21,15,0,1,4
2005,1,2,49.24042874,-123.18539369999999,9,44,6,1,2
2004,5,27,49.24216525,-123.11817849999998,11,50,3,1,15
2004,5,24,49.287018100000004,-123.12865179999999,17,0,0,1,22
2006,9,10,49.23279864,-123.16287460000001,20,8,6,1,7
2011,9,8,49.24216525,-123.11817849999998,10,30,3,1,15
2010,3,15,49.27811997,-123.12464059999999,10,30,0,1,1
2006,11,18,49.25434742,-123.04413000000001,23,0,5,1,14
2004,8,13,49.28248082,-123.1182307,14,45,4,1,1
2007,3,4,49.290240600000004,-123.12947520000002,0,0,6,1,1
2012,11,25,49.27852608,-123.0996376,14,30,6,1,19
2003,4,20,49.26679021,-123.1352354,21,0,6,1,3
2003,3,14,49.27935951,-123.0953344,9,5,4,1,19
2007,4,20,49.231539500000004,-123.13956540000001,22,0,4,1,13
2005,2,26,49.26700295,-123.17971670000001,1,0,5,1,9
2009,12,28,49.23508918,-123.1280996,20,0,0,1,16
2010,12,24,49.23849158,-123.0425415,2,0,4,1,14
2007,7,12,49.28253016,-123.13031470000001,9,0,3,1,22
2005,1,16,49.24451412,-123.0902135,22,30,6,1,6
2016,10,12,49.27851651,-123.098942,21,0,2,1,19
2006,5,5,49.23537082,-123.0264153,18,0,4,1,14
2016,10,3,49.2746607,-123.07453100000001,19,30,0,1,4
2004,7,1,49.27037014,-123.1864078,19,0,3,1,23
2004,5,26,49.25564051,-123.1056871,3,0,2,1,15
2014,8,3,49.24042652,-123.18351570000002,1,15,6,1,2
2015,12,24,49.27914619,-123.1174656,18,0,3,1,1
2003,11,23,49.28515758,-123.1240882,15,0,6,1,22
2009,4,26,49.28038128,-123.0996993,13,15,6,1,19
2017,4,2,49.28239004,-123.10323149999999,20,0,6,1,1
2016,4,29,49.23234363,-123.0324753,9,0,4,1,14
2005,9,23,49.28229119,-123.11832920000002,14,30,4,1,1
2005,1,12,49.26362315,-123.1435331,18,59,2,1,3
2009,8,14,49.21049229,-123.08957759999998,18,0,4,1,20
2015,7,15,49.28139486,-123.1196866,21,1,2,1,1
2010,7,3,49.25180326,-123.100939,10,30,5,1,15
2016,9,10,49.28575470000001,-123.06004990000001,6,22,5,1,4
2012,6,27,49.26226976,-123.0682098,14,54,2,1,6
2004,3,17,49.28024215,-123.07032379999998,17,0,2,1,4
2012,3,7,49.25799541,-123.10122439999999,21,57,2,1,11
